BAM 5.2 *ZUG01-V03* VH5204_D_01.lis,,,,
-----------------------------------,,,,
,,,,
Versuchsbezeichnung                 ,,,,ZUG-Versuch
Versuchs-Datum                      ,,,,10.08.2022
Projekt                             ,,,,VH5204
Werkstoff                           ,,,,CuSn12
Bearbeiter                          ,,,,Uhlemann
Prüfmaschine                        ,,,,M33
Probenbezeichnung                   ,,,,D_01
Probenform                          ,,,,ZUG 005.004
"854,999,923","0,198453898","2,101,838,623","0,224701402227485","107,001,915,338,798"
"860,000,229","0,199059374","2,105,123,779","0,225773549997337","107,169,158,427,939"
"86,269,989","0,199478469","2,107,269,287","0,226481701161898","107,278,383,495,393"
"865,000,152","0,199804549","2,109,760,254","0,227227368707687","107,405,195,438,579"
"870,000,076","0,200316892","2,112,813,965","0,228348451799917","107,560,655,958,866"
"8,75","0,201015501","211,781,958","0,229642856857345","107,815,485,414,652"
"879,999,923","0,201574294","2,122,095,947","0,230850776247034","108,033,189,787,711"
"885,000,229","0,202226337","2,125,209,717","0,232156879950233","108,191,707,834,852"
"890,000,152","0,202878379","2,131,790,527","0,233473056016621","108,526,728,452,884"
"895,000,076","0,203530421","2,134,616,943","0,234809768395856","108,670,617,675,508"
9,"0,204042765","213,725,708","0,2359743335693","108,805,023,672,555"
"904,999,923","0,204648241","214,235,376","0,237275472515477","109,064,489,130,988"
"910,000,229","0,205300283","2,145,850,586","0,238564516234689","109,242,508,069,032"
"915,000,152","0,205859193","2,147,907,471","0,239831430323659","109,347,221,452,935"
"920,000,076","0,206464669","2,152,090,088","0,241066805718729","109,560,153,133,432"
"9,25","0,206977013","2,153,911,621","0,242303250983974","109,652,885,048,109"
"929,999,923","0,207629055","2,156,759,277","0,243520496524881","109,797,855,571,959"
"93,030,014","0,207675621","2,157,347,412","0,243582689846291","109,827,796,772,387"
"935,000,229","0,208187965","2,160,285,889","0,244864837847652","109,977,390,877,157"
"940,000,152","0,208746759","2,163,498,535","0,246109167786372","110,140,942,574,963"
"945,000,076","0,209398801","2,168,337,646","0,247417876738326","110,387,295,525,123"
"9,5","0,209911145","2,170,662,109","0,248599153263926","110,505,630,962,684"
"954,999,923","0,210423489","2,172,720,215","0,249820991954287","110,610,406,506,134"
"960,000,229","0,211075531","217,719,458","0,251171078210183","110,838,190,704,068"
"965,000,152","0,211634441","2,179,380,127","0,252452028476399","110,949,454,105,788"
"970,000,076","0,212239917","218,278,125","0,253733386312205","111,122,600,926,539"
"9,75","0,212752261","2,184,396,973","0,255060446884128","111,204,855,317,416"
"979,999,923","0,213264488","2,186,159,912","0,256252874633598","111,294,604,286,514"
"985,000,229","0,213776832","21,894,021","0,257461049753226","111,459,659,929,746"
"990,000,152","0,214382308","2,192,609,131","0,258736022332115","111,622,925,775,085"
"995,000,076","0,214848086","2,193,336,426","0,259914775522456","11,165,995,143,308"
10,"0,215406996","2,198,266,602","0,261247777819683","111,910,940,385,888"
"1,004,999,923","0,216012472","2,200,232,422","0,262532287327201","112,011,017,767,144"
"1,010,000,229","0,216478133","22,023,125","0,263703631341923","112,116,911,877,005"
"1,015,000,152","0,217037043","2,203,803,711","0,264995059543028","112,192,827,521,254"
"1,017,399,978","0,217316556","220,737,793","0,265690349289751","112,374,786,437,917"
